fips,county,state,pop2020,pw_lat,pw_lon,land_area_sqmi
13019,Berrien,Georgia,18160,31.233472,-83.251763,453.3764311373615
13021,Bibb,Georgia,157346,32.834626,-83.690072,249.3826556601451
13023,Bleckley,Georgia,12583,32.401506,-83.332183,215.8782593793452
13025,Brantley,Georgia,18021,31.217234,-81.970017,443.23456681814656
13027,Brooks,Georgia,16301,30.841118,-83.54227,493.1842235368409
13029,Bryan,Georgia,44738,31.958731,-81.353407,437.56348943238976
13031,Bulloch,Georgia,81099,32.415313,-81.762378,675.9626464076703
13033,Burke,Georgia,24596,33.103215,-82.002339,827.0398685343772
13035,Butts,Georgia,25434,33.294854,-83.972919,183.68995253804468
13037,Calhoun,Georgia,5573,31.526143,-84.662951,280.3841064737552
13039,Camden,Georgia,54768,30.812543,-81.631375,630.3590733472518
13043,Candler,Georgia,10981,32.399154,-82.060428,243.05935558908803
13045,Carroll,Georgia,119148,33.623974,-85.043815,499.13467517810346
13047,Catoosa,Georgia,67872,34.928524,-85.172189,162.16249077683992
13049,Charlton,Georgia,12518,30.786554,-82.024244,780.0868429469355
13051,Chatham,Georgia,295291,32.043151,-81.136643,433.1240956932424
13053,Chattahoochee,Georgia,9565,32.342797,-84.896374,248.7369835840675
13055,Chattooga,Georgia,24965,34.496004,-85.344042,313.3266885924044
13057,Cherokee,Georgia,266620,34.170504,-84.494745,421.0819855848682
13059,Clarke,Georgia,128671,33.950374,-83.381417,119.22252685553835
13061,Clay,Georgia,2848,31.634951,-85.014589,195.4039449239016
13063,Clayton,Georgia,297595,33.551579,-84.361187,141.65281129418005
13065,Clinch,Georgia,6749,31.021262,-82.744401,814.9957008875999
13067,Cobb,Georgia,766149,33.941801,-84.557976,339.7771787454268
13069,Coffee,Georgia,43092,31.515718,-82.838428,592.2787688009888
13071,Colquitt,Georgia,45898,31.179661,-83.767871,547.0345062703782
13073,Columbia,Georgia,156010,33.514668,-82.175338,290.19390092875756
13075,Cook,Georgia,17229,31.148353,-83.423804,228.45062597603973
13077,Coweta,Georgia,146158,33.377998,-84.73346,441.0705317871131
13079,Crawford,Georgia,12130,32.706715,-83.930196,324.9142498959194
13081,Crisp,Georgia,20128,31.949314,-83.778048,272.6799969749668
13083,Dade,Georgia,16251,34.881193,-85.497925,173.97171757672663
13085,Dawson,Georgia,26798,34.400246,-84.102212,210.82809449654192
13087,Decatur,Georgia,29367,30.889772,-84.569999,597.2393595274073
13089,DeKalb,Georgia,764382,33.790223,-84.247613,267.7401970775843
13091,Dodge,Georgia,19925,32.212397,-83.173704,495.9628953663421
13093,Dooly,Georgia,11208,32.170176,-83.78074,392.63062331201206
13095,Dougherty,Georgia,85790,31.574147,-84.171202,328.6437407621922
13097,Douglas,Georgia,144237,33.724594,-84.735518,200.11767505758937
13099,Early,Georgia,10854,31.335623,-84.919905,512.5995057174221
13101,Echols,Georgia,3697,30.712259,-83.050326,420.40713113543984
13103,Effingham,Georgia,64769,32.287329,-81.299809,478.829068446959
13105,Elbert,Georgia,19637,34.128394,-82.880506,351.10282378863894
13107,Emanuel,Georgia,22768,32.586625,-82.306411,680.5743332157614
13109,Evans,Georgia,10774,32.168708,-81.906627,182.89462533478581
13111,Fannin,Georgia,25319,34.902937,-84.312915,387.10506705762447
13113,Fayette,Georgia,119194,33.428121,-84.513188,194.558817105921
13115,Floyd,Georgia,98584,34.256222,-85.183346,509.8110639588998
13117,Forsyth,Georgia,251283,34.190488,-84.150182,224.6178825122097
13119,Franklin,Georgia,23424,34.378121,-83.186359,261.34993839797977
13121,Fulton,Georgia,1066710,33.832534,-84.396191,526.7496220281877
13123,Gilmer,Georgia,31353,34.675112,-84.486082,426.2130118427455
13125,Glascock,Georgia,2884,33.236629,-82.60966,143.74554213687105
13127,Glynn,Georgia,84499,31.202596,-81.486211,419.6356063580539
13129,Gordon,Georgia,57544,34.498248,-84.907765,356.4427946350688
13131,Grady,Georgia,26236,30.881836,-84.212447,454.46209210589774
13133,Greene,Georgia,18915,33.535248,-83.179388,387.5170268638801
13135,Gwinnett,Georgia,957062,33.954137,-84.053177,430.76059951487576
13137,Habersham,Georgia,46031,34.565656,-83.541387,276.86767411453485
13139,Hall,Georgia,203136,34.26936,-83.847644,392.988349278561
13141,Hancock,Georgia,8735,33.254841,-83.01325,471.0668026966348
13143,Haralson,Georgia,29919,33.760719,-85.184723,282.1652304805369
13145,Harris,Georgia,34668,32.69754,-84.894283,463.8084353985702
13147,Hart,Georgia,25828,34.355547,-82.964995,232.42215308857152
13149,Heard,Georgia,11412,33.307964,-85.116748,295.97331124427444
13151,Henry,Georgia,240712,33.470292,-84.174632,318.70764804399045
13153,Houston,Georgia,163633,32.565757,-83.663692,376.0457946658296
13155,Irwin,Georgia,9666,31.604345,-83.27986,354.3627221516473
13157,Jackson,Georgia,75907,34.129495,-83.599045,339.65832955117315
13159,Jasper,Georgia,14588,33.358288,-83.726512,368.40618391873625
13161,Jeff Davis,Georgia,14779,31.847814,-82.600257,330.91885197882243
13163,Jefferson,Georgia,15709,33.06898,-82.408116,526.5550647643707
13165,Jenkins,Georgia,8674,32.789871,-81.947165,347.3784082352409
13167,Johnson,Georgia,9189,32.699439,-82.684511,303.01885439929686
13169,Jones,Georgia,28347,32.961196,-83.550237,393.94163550812596
13171,Lamar,Georgia,18500,33.084155,-84.154394,183.50061228659465
13173,Lanier,Georgia,9877,31.037307,-83.097639,196.5378821758375
13175,Laurens,Georgia,49570,32.517494,-82.925405,807.3357684255933
13177,Lee,Georgia,33163,31.680634,-84.177116,355.88236580746315
13179,Liberty,Georgia,65256,31.828772,-81.5777,516.4711366184612
13181,Lincoln,Georgia,7690,33.780601,-82.445454,210.38118781170778
13183,Long,Georgia,16168,31.775868,-81.731661,400.39047360723214
13185,Lowndes,Georgia,118251,30.860299,-83.281437,497.2385907980095
13187,Lumpkin,Georgia,33488,34.524477,-83.988151,282.94361822379176
13189,McDuffie,Georgia,21632,33.459579,-82.468712,257.37184330162813
13191,McIntosh,Georgia,10975,31.480147,-81.405656,431.3539192270655
13193,Macon,Georgia,12082,32.324124,-84.039478,400.6620497574408
13195,Madison,Georgia,30120,34.101336,-83.240303,282.32351692147347
13197,Marion,Georgia,7498,32.382601,-84.524649,365.7213086588263
13199,Meriwether,Georgia,20613,33.016626,-84.675396,500.9065875595854
13201,Miller,Georgia,6000,31.160435,-84.738302,282.42282394107207
13205,Mitchell,Georgia,21755,31.218188,-84.171176,512.1579824549851
13207,Monroe,Georgia,27957,33.037037,-83.909101,396.09156661340813
13209,Montgomery,Georgia,8610,32.173336,-82.52948,241.14514487095465
13211,Morgan,Georgia,20097,33.600047000000004,-83.485701,347.41128444794293
13213,Murray,Georgia,39973,34.781729,-84.79164,344.49391584272564
13215,Muscogee,Georgia,206922,32.495642,-84.928926,216.4997101087078
13217,Newton,Georgia,112483,33.570575,-83.898026,273.80373649668996
13219,Oconee,Georgia,41799,33.876988,-83.464103,184.34180688188565
13221,Oglethorpe,Georgia,14825,33.918851,-83.147433,439.0619905201032
13223,Paulding,Georgia,168661,33.913898,-84.814237,312.3504188596449
13225,Peach,Georgia,27981,32.589118,-83.822766,150.2843829657581
13227,Pickens,Georgia,33216,34.455831,-84.436004,232.05938231121843
13229,Pierce,Georgia,19716,31.313022,-82.242367,340.4560930590527
13231,Pike,Georgia,18889,33.10478,-84.366582,216.08612712897744
13233,Polk,Georgia,42853,34.010871,-85.174625,310.336209999049
13235,Pulaski,Georgia,9855,32.273393,-83.478958,249.26135935041032
13237,Putnam,Georgia,22047,33.319719,-83.335457,344.6817873615644
13239,Quitman,Georgia,2235,31.859563,-85.078114,151.2374031709358
13241,Rabun,Georgia,16883,34.879707,-83.407047,370.13446945901234
13243,Randolph,Georgia,6425,31.758591,-84.758082,428.236030396294
13245,Richmond,Georgia,206607,33.427932,-82.051886,324.339949576062
13247,Rockdale,Georgia,93570,33.642136,-84.019225,129.81793070856995
13249,Schley,Georgia,4547,32.241832,-84.306635,166.9085662327616
13251,Screven,Georgia,14067,32.722235,-81.629825,645.8209636336902
13253,Seminole,Georgia,9147,30.967903,-84.866698,237.54299397150515
13255,Spalding,Georgia,67306,33.258944,-84.271569,195.97047416561307
13257,Stephens,Georgia,26784,34.558402,-83.289701,178.86352652020477
13259,Stewart,Georgia,5314,32.068608,-84.758019,458.74845888771284
13261,Sumter,Georgia,29616,32.061409,-84.222402,482.8772306603369
13263,Talbot,Georgia,5733,32.700716,-84.58298,391.3773866707056
13265,Taliaferro,Georgia,1559,33.568965,-82.886099,194.60674010584552
13267,Tattnall,Georgia,22842,32.036453,-82.058473,480.83985682853194
13269,Taylor,Georgia,7816,32.559079,-84.209743,376.68632000013315
13271,Telfair,Georgia,12477,32.019316,-82.894969,437.30744887473634
13273,Terrell,Georgia,9185,31.77202,-84.429026,335.7914222239422
13275,Thomas,Georgia,45798,30.86927,-83.947978,544.6328504573714
13277,Tift,Georgia,41344,31.455071,-83.513873,260.890117368145
13279,Toombs,Georgia,27030,32.185481,-82.368674,364.0128166457104
13281,Towns,Georgia,12493,34.940026,-83.782885,166.47879128680634
13283,Treutlen,Georgia,6406,32.387282,-82.589236,199.43106804455562
13285,Troup,Georgia,69426,33.038124,-85.029721,414.0089341954547
13287,Turner,Georgia,9006,31.70277,-83.638274,285.4174330553201
13289,Twiggs,Georgia,8022,32.702269,-83.416707,359.25960023036555
13291,Union,Georgia,24632,34.87746,-84.004818,322.08538478580124
13293,Upson,Georgia,27700,32.90722,-84.325253,323.46668803819335
13295,Walker,Georgia,67654,34.838709,-85.293092,446.3901585247046
13297,Walton,Georgia,96673,33.795968,-83.785302,326.8205574889686
13299,Ware,Georgia,36251,31.226953,-82.383829,899.2398899468308
13301,Warren,Georgia,5215,33.406673,-82.661562,284.3579108168184
13303,Washington,Georgia,19988,32.964333,-82.775581,678.5258790242092
13305,Wayne,Georgia,30144,31.61057,-81.916558,641.8126259274603
13307,Webster,Georgia,2348,32.05245,-84.561824,209.65736750042456
13309,Wheeler,Georgia,7471,32.147523,-82.756158,295.4895352782141
13311,White,Georgia,28003,34.599638,-83.743731,240.7442067369182
13313,Whitfield,Georgia,102864,34.793647,-84.966305,290.4448325826484
13315,Wilcox,Georgia,8766,31.975538,-83.409194,377.81076068337626
13317,Wilkes,Georgia,9565,33.757224,-82.752748,469.5007738857921
13319,Wilkinson,Georgia,8877,32.843967,-83.239243,449.2143695594031
13321,Worth,Georgia,20784,31.545333,-83.85916,570.7121535781877
15001,Hawaii,Hawaii,200629,19.672735,-155.428067,4028.449139482729
15003,Honolulu,Hawaii,1016508,21.371521,-157.917219,600.6253928324019
15005,Kalawao,Hawaii,82,21.189607,-156.982059,11.991407559009991
15007,Kauai,Hawaii,73298,22.019834,-159.438951,619.8842032521918
15009,Maui,Hawaii,164754,20.862853,-156.491993,1161.5299851704726
16001,Ada,Idaho,494967,43.612091,-116.313143,1052.0145689008589
16003,Adams,Idaho,4379,44.843883,-116.383254,1362.8050724912403
16005,Bannock,Idaho,87018,42.871117,-112.425092,1112.4902106210827
16007,Bear Lake,Idaho,6372,42.307481,-111.34121,975.7277051746775
16009,Benewah,Idaho,9530,47.273057,-116.644633,776.9313327079328
16011,Bingham,Idaho,47992,43.223106,-112.346259,2093.732378949029
16013,Blaine,Idaho,24272,43.548124,-114.299016,2637.7378411980435
16015,Boise,Idaho,7610,43.90651,-115.985316,1899.5556099290357
16017,Bonner,Idaho,47110,48.23649,-116.630197,1733.2204069461925
16019,Bonneville,Idaho,123964,43.494825,-111.994434,1865.9808739430855
16021,Boundary,Idaho,12056,48.710599,-116.302645,1268.6787840118695
16023,Butte,Idaho,2574,43.697316,-113.30219,2236.486718079953
16025,Camas,Idaho,1077,43.352907,-114.754454,1074.2342319092731
16027,Canyon,Idaho,231105,43.612485,-116.625046,587.049589582865
16029,Caribou,Idaho,7027,42.646162,-111.652123,1764.19372674263
16031,Cassia,Idaho,24655,42.487358,-113.747762,2565.60941509496
16033,Clark,Idaho,790,44.194725,-112.262134,1763.144957835347
16035,Clearwater,Idaho,8734,46.489093,-116.190755,2457.313544964498
16037,Custer,Idaho,4275,44.280306,-114.096283,4922.176559721735
16039,Elmore,Idaho,28666,43.117658,-115.685056,3075.0787408054935
16041,Franklin,Idaho,14194,42.098212,-111.871828,663.018935635191
16043,Fremont,Idaho,13388,44.012878,-111.616883,1863.9595646637931
16045,Gem,Idaho,19123,43.883064,-116.507732,559.7694516057064
16047,Gooding,Idaho,15598,42.853491,-114.750399,729.3219612502392
16049,Idaho,Idaho,16541,45.972026,-116.105519,8477.498388592989
16051,Jefferson,Idaho,30891,43.68709,-111.959043,1093.6804902938338
16053,Jerome,Idaho,24237,42.699506,-114.464966,597.5431798410843
16055,Kootenai,Idaho,171362,47.738595,-116.837402,1237.7807912021651
16057,Latah,Idaho,39517,46.742589,-116.934836,1075.867113536672
16059,Lemhi,Idaho,7974,45.130443,-113.86099,4563.694528311947
16061,Lewis,Idaho,3533,46.237559,-116.264039,478.8214877171772
16063,Lincoln,Idaho,5127,42.971703,-114.333319,1201.363625565061
16065,Madison,Idaho,52913,43.819187,-111.793855,469.2671226201112
16067,Minidoka,Idaho,21613,42.611171,-113.712634,756.9961311521233
16069,Nez Perce,Idaho,42090,46.393945,-116.952097,848.3204330231463
16071,Oneida,Idaho,4564,42.18223,-112.295487,1198.9511592777158
16073,Owyhee,Idaho,11913,43.393385,-116.704658,7668.204338976676
16075,Payette,Idaho,25386,44.019562,-116.893339,406.8934656228982
16077,Power,Idaho,7878,42.774583,-112.827325,1403.8259044362949
16079,Shoshone,Idaho,13169,47.514916,-116.091781,2637.4246853202735
16081,Teton,Idaho,11630,43.692414,-111.122065,449.0908535483586
16083,Twin Falls,Idaho,90046,42.56026,-114.499626,1921.7138908023792
16085,Valley,Idaho,11746,44.766234,-116.074739,3665.1184842697985
16087,Washington,Idaho,10500,44.29827,-116.92098,1452.8523719747889
17001,Adams,Illinois,65737,39.943853,-91.327397,855.1491709357693
17003,Alexander,Illinois,5240,37.152943,-89.294878,235.3940408629907
17005,Bond,Illinois,16725,38.884765,-89.432041,380.3357591475584
17007,Boone,Illinois,53448,42.294302,-88.852137,280.7405235539865
17009,Brown,Illinois,6244,39.966021,-90.747509,305.7267417339611
17011,Bureau,Illinois,33244,41.382406,-89.420549,869.0713850419954
17013,Calhoun,Illinois,4437,39.122999,-90.638209,253.8294216339086
17015,Carroll,Illinois,15702,42.067256,-89.969163,445.40644667283823
17017,Cass,Illinois,13042,39.98041,-90.320947,375.75392730277827
17019,Champaign,Illinois,205865,40.126856,-88.23646,996.1041913817899
17021,Christian,Illinois,34032,39.525376,-89.254079,709.4896231010111
17023,Clark,Illinois,15455,39.351511,-87.796198,501.3748514853221
17025,Clay,Illinois,13288,38.715726,-88.49181,468.3508137803768
17027,Clinton,Illinois,36899,38.588708,-89.485747,473.9412363557144
17029,Coles,Illinois,46863,39.487996,-88.264625,508.2718422209282
17031,Cook,Illinois,5275541,41.869515,-87.757998,944.9273460178164
17033,Crawford,Illinois,18679,39.004797,-87.750005,443.6434497763004
17035,Cumberland,Illinois,10450,39.275024,-88.280686,345.9436634247715
17037,DeKalb,Illinois,100420,41.927566,-88.726804,631.3365662516497
17039,De Witt,Illinois,15516,40.170876,-88.911355,397.5610231662415
17041,Douglas,Illinois,19740,39.766979,-88.280371,416.64678530126537
17043,DuPage,Illinois,932877,41.848928,-88.071268,327.7988241420923
17045,Edgar,Illinois,16866,39.636396,-87.713766,623.3235854507456
17047,Edwards,Illinois,6245,38.401606,-88.041233,222.3996580432178
17049,Effingham,Illinois,34668,39.095854,-88.573292,478.76895813239855
17051,Fayette,Illinois,21488,38.995881,-89.033955,716.444740744389
17053,Ford,Illinois,13534,40.521655,-88.219432,485.5968728752195
17055,Franklin,Illinois,37804,37.963987,-88.953694,408.9243324750244
17057,Fulton,Illinois,33609,40.524812,-90.116575,865.6834274038424
17059,Gallatin,Illinois,4946,37.772903,-88.239193,322.94111496905674
17061,Greene,Illinois,11985,39.368918,-90.371192,543.1440370589191
17063,Grundy,Illinois,52533,41.34999,-88.344624,418.12621023962924
17065,Hamilton,Illinois,7993,38.091614,-88.558979,434.647393033785
17067,Hancock,Illinois,17620,40.425023,-91.202357,793.7483137712165
17069,Hardin,Illinois,3649,37.478271,-88.295955,177.38888152656423
17071,Henderson,Illinois,6387,40.824767,-90.944727,378.7927798633794
17073,Henry,Illinois,49284,41.350891,-90.1358,823.0613827026411
17075,Iroquois,Illinois,27077,40.762253,-87.838453,1117.3949705892667
17077,Jackson,Illinois,52974,37.750199,-89.277101,583.5700898256248
17079,Jasper,Illinois,9287,39.003923,-88.162638,494.6137073192973
17081,Jefferson,Illinois,37113,38.311195,-88.911598,571.2344741227403
17083,Jersey,Illinois,21512,39.075249,-90.319327,369.55518185757234
17085,Jo Daviess,Illinois,22035,42.411305,-90.308466,600.9237420784916
17087,Johnson,Illinois,13308,37.470122,-88.876484,343.73647336937006
17089,Kane,Illinois,516522,41.928443,-88.33542,519.3652757734089
17091,Kankakee,Illinois,107502,41.150459,-87.851699,676.490114080099
17093,Kendall,Illinois,131869,41.66076,-88.375603,320.23806317782675
17095,Knox,Illinois,49967,40.937986,-90.327754,716.3851022466663
17097,Lake,Illinois,714342,42.311645,-87.970527,443.6154488755549
17099,LaSalle,Illinois,109658,41.354304,-88.895139,1135.1634706925354
17101,Lawrence,Illinois,15280,38.718154,-87.745966,372.178591198243
17103,Lee,Illinois,34145,41.812143,-89.401894,724.7867520133134
17105,Livingston,Illinois,35815,40.90184,-88.576241,1043.6279099366213
17107,Logan,Illinois,27987,40.141565,-89.361411,618.0523581631423
17109,McDonough,Illinois,27238,40.469965,-90.667814,589.3230162357772
17111,McHenry,Illinois,310229,42.270305,-88.351365,603.3949302570351
17113,McLean,Illinois,170954,40.493799,-88.953797,1183.2476292719352
17115,Macon,Illinois,103998,39.850646,-88.946554,580.575681098397
17117,Macoupin,Illinois,44967,39.191697,-89.877091,862.9736929564515
17119,Madison,Illinois,265859,38.801004,-90.012645,715.5152082918249
17121,Marion,Illinois,37729,38.590624,-89.016141,572.5376152402491
17123,Marshall,Illinois,11742,41.043266,-89.316199,386.8223584238771
17125,Mason,Illinois,13086,40.286175,-89.899393,539.351838182763
17127,Massac,Illinois,14169,37.18088,-88.717761,237.15102267399985
17129,Menard,Illinois,12297,39.996935,-89.799159,314.39115332463825
